round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,1.115159166008234,2.258750727222224,0.1785,0.5436111111111112,0.08722222222222219
2,0,1.0044964963383973,2.2272452898086255,0.2,0.5555555555555556,0.11111111111111113
3,0,0.8928285296447573,2.1432511312946394,0.2196,0.5664444444444444,0.13288888888888886
4,0,0.8231471468880773,2.148966636627343,0.2181,0.5656111111111111,0.1312222222222222
5,0,0.654672751231119,2.1484214674894977,0.2309,0.5727222222222222,0.14544444444444443
6,0,0.6401764852739872,2.1281704355956643,0.234,0.5744444444444444,0.1488888888888889
7,0,0.5057765666814522,2.151106056134412,0.2261,0.5700555555555555,0.1401111111111111
8,0,0.4984102894645184,2.146275407949071,0.2311,0.5728333333333333,0.14566666666666667
9,0,0.5243567141704262,2.163221413922158,0.234,0.5744444444444445,0.1488888888888889
10,0,0.5575792434485629,2.378347762830698,0.2122,0.5623333333333334,0.12466666666666668
11,0,0.6385119342198595,2.144517084595504,0.2201,0.5667222222222222,0.13344444444444445
12,0,0.5535618962813169,2.14652704888848,0.2131,0.5628333333333333,0.12566666666666668
13,0,0.48078738982556385,2.0944252955685756,0.2305,0.5725,0.145
14,0,0.4619513680133968,2.114107125124354,0.2443,0.5801666666666666,0.16033333333333336
15,0,0.45874890892300757,2.1007115423299703,0.2434,0.5796666666666667,0.15933333333333333
16,0,0.42847944724839176,2.193045407343822,0.2382,0.5767777777777778,0.15355555555555553
17,0,0.46422637166921055,2.1621012961029247,0.2338,0.5743333333333334,0.14866666666666667
18,0,0.37148531822953373,2.1941795166890334,0.2245,0.5691666666666666,0.13833333333333334
19,0,0.4010811672220007,2.1992449654135733,0.2323,0.5735,0.147
20,0,0.3808664131280966,2.2137892299396977,0.2205,0.5669444444444445,0.1338888888888889
21,0,0.31715392555575816,2.1926862942944667,0.2368,0.5760000000000001,0.152
22,0,0.4573781172139569,2.298163302385124,0.2142,0.5634444444444444,0.12688888888888888
23,0,0.3219550708495081,2.1441025878213775,0.2381,0.5767222222222222,0.15344444444444444
24,0,0.31425351529615,2.138842742154553,0.251,0.5838888888888889,0.1677777777777778
25,0,0.3044717587134801,2.154881172119432,0.2432,0.5795555555555556,0.1591111111111111
26,0,0.2812402750668116,2.1950860069056226,0.256,0.5866666666666666,0.17333333333333334
27,0,0.3528061024611816,2.2077089775899412,0.2216,0.5675555555555555,0.1351111111111111
28,0,0.2865629103581887,2.0980426445128812,0.241,0.5783333333333334,0.15666666666666665
29,0,0.23691125347628259,2.142577680053225,0.2456,0.5808888888888888,0.16177777777777783
30,0,0.3969396063615568,2.1929454469377068,0.2104,0.5613333333333334,0.12266666666666667
31,0,0.2685443601734005,2.24520738185591,0.226,0.5700000000000001,0.13999999999999999
32,0,0.274140421715565,2.1912942486963454,0.2348,0.5748888888888889,0.1497777777777778
33,0,0.3270213205320761,2.1743098512576644,0.2281,0.5711666666666666,0.1423333333333333
34,0,0.23500626972643662,2.096332761892088,0.2632,0.5906666666666667,0.18133333333333332
