round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,0.816988151598838,0.5120484356401832,0.005456749999999999,0.02525375,0.0005074999999999996
2,0,0.6823453439016594,0.5294953482052323,0.005515499999999999,0.02528638888888889,0.0005727777777777777
3,0,0.5732047315163072,0.5480499980328188,0.0057965000000000004,0.0254425,0.0008849999999999998
4,0,0.5224344806501758,0.8856597849290081,0.0055805,0.025322500000000005,0.000645
5,0,0.4754175354966427,0.6610147564692102,0.006027249999999999,0.02557069444444444,0.0011413888888888888
6,0,0.438233399368546,1.6267719035657346,0.0057945,0.02544138888888888,0.0008827777777777777
7,0,0.3996120198505232,1.3134023475039536,0.0055015,0.025278611111111106,0.0005572222222222222
8,0,0.383185814282857,11.003629944343475,0.005089500000000001,0.025049722222222227,9.944444444444443e-05
9,0,0.35905209431421825,0.5398711783680946,0.0063012499999999996,0.025722916666666668,0.0014458333333333333
10,0,0.35551645654471936,1.2980041762825791,0.005978,0.025543333333333328,0.0010866666666666668
11,0,0.3270448063738004,0.9332287622485191,0.005967,0.02553722222222222,0.0010744444444444447
12,0,0.3292332964360103,4.8893086630447655,0.005451750000000001,0.025250972222222216,0.0005019444444444445
13,0,0.30928589987696614,4.923017623139794,0.005301750000000001,0.02516763888888889,0.00033527777777777766
14,0,0.30927880439446015,1.287406174358289,0.005970250000000001,0.02553902777777778,0.0010780555555555556
15,0,0.30774955782195323,1.5910326268186996,0.005739500000000001,0.025410833333333327,0.0008216666666666669
16,0,0.29932000259832425,1.0938505588974925,0.0057245,0.025402500000000005,0.0008049999999999998
17,0,0.2905692640190973,1.2910661348150034,0.0058815000000000004,0.025489722222222223,0.0009794444444444447
18,0,0.29676700683680246,5.674058492897423,0.005246000000000001,0.02513666666666667,0.00027333333333333344
19,0,0.3020356473159628,4.449508321839533,0.0055525,0.02530694444444445,0.0006138888888888888
20,0,0.26801598193541576,7.250372601295732,0.005537250000000001,0.025298472222222222,0.0005969444444444442
21,0,0.2650317063653419,1.0139226165584698,0.006048500000000001,0.025582499999999998,0.0011649999999999998
22,0,0.24899279070351618,1.4483650813930353,0.0062415,0.02568972222222222,0.0013794444444444446
23,0,0.26033345634857685,3.1442968761389425,0.005415250000000001,0.02523069444444444,0.00046138888888888846
24,0,0.2603706599971338,10.350298073003247,0.005003750000000001,0.025002083333333334,4.166666666666643e-06
25,0,0.24943879429451768,3.1012177430330565,0.005473250000000001,0.02526291666666667,0.0005258333333333332
26,0,0.2394107222189632,1.301668774109737,0.00598275,0.025545972222222213,0.0010919444444444444
27,0,0.25227828380566647,3.0851072453845085,0.005184000000000001,0.02510222222222222,0.00020444444444444454
28,0,0.2396632521916545,1.4625524889435735,0.005568000000000001,0.025315555555555556,0.0006311111111111113
29,0,0.2098226539142743,1.9513883256190898,0.0059605,0.025533611111111115,0.0010672222222222222
30,0,0.22652064814664116,1.9464851357868518,0.006398499999999999,0.025776944444444443,0.001553888888888889
31,0,0.2087994063431907,1.641845851289998,0.0060885,0.025604722222222227,0.0012094444444444442
32,0,0.21292564089328883,3.4712209282141586,0.005738,0.025409999999999995,0.0008200000000000001
33,0,0.2115713927121105,1.0884443919028448,0.006125500000000001,0.02562527777777777,0.0012505555555555555
34,0,0.21573521898898984,1.7271543731279428,0.006273749999999999,0.02570763888888889,0.001415277777777778
35,0,0.19058059060546653,1.0549852666505584,0.006206499999999999,0.025670277777777778,0.0013405555555555551
36,0,0.2067271045712769,1.548479996061629,0.0062829999999999995,0.025712777777777772,0.0014255555555555558
37,0,0.205791357396869,1.8081567315197298,0.0065165,0.025842499999999997,0.001685
38,0,0.1881434061741311,1.6801718709043634,0.00608225,0.025601250000000002,0.0012025000000000002
39,0,0.20587906274028503,1.5659729870451482,0.006491499999999999,0.025828611111111115,0.0016572222222222218
