round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,0.8116807842182462,0.6264748164157199,0.005402,0.02522333333333334,0.00044666666666666666
2,0,0.7141794240926391,0.6335083008989406,0.005663250000000001,0.025368472222222223,0.0007369444444444443
3,0,0.6140067752180621,0.7579785555790943,0.005378249999999999,0.02521013888888889,0.00042027777777777777
4,0,0.5675639030189488,1.4906408343573285,0.005619500000000001,0.025344166666666668,0.0006883333333333334
5,0,0.5288499231835158,0.8954355009118462,0.005958,0.025532222222222217,0.0010644444444444445
6,0,0.4848140450844075,0.9683458795137468,0.0055727500000000004,0.02531819444444445,0.0006363888888888889
7,0,0.44108634189356233,0.8508384223500636,0.00555125,0.025306249999999995,0.0006125
8,0,0.41261603656804074,0.7697660550380208,0.005761499999999999,0.025423055555555553,0.0008461111111111111
9,0,0.3918020723716472,1.4125767513483194,0.005745750000000001,0.025414305555555555,0.0008286111111111113
10,0,0.3636790554053441,4.263800399257879,0.0056075,0.025337500000000002,0.0006750000000000001
11,0,0.3647278811450087,2.003758017956072,0.00538575,0.02521430555555556,0.0004286111111111112
12,0,0.32132560727783127,4.883080917129851,0.005437750000000001,0.025243194444444443,0.0004863888888888892
13,0,0.3071549312364369,0.8864524165422292,0.005802,0.025445555555555555,0.000891111111111111
14,0,0.30302026751490485,2.234897281485758,0.00538125,0.025211805555555557,0.00042361111111111115
15,0,0.29756691675534236,1.5119335188531573,0.005598250000000001,0.025332361111111108,0.0006647222222222223
16,0,0.2886112479843432,1.0742812522999041,0.0059152499999999995,0.025508472222222217,0.0010169444444444442
17,0,0.26236959520328673,1.4110917943032686,0.00566725,0.025370694444444442,0.0007413888888888892
18,0,0.2789981116360868,1.0935811593995732,0.005793000000000001,0.025440555555555557,0.0008811111111111109
19,0,0.264621264738511,1.3827045468464019,0.006122750000000001,0.02562375,0.0012475000000000003
20,0,0.2653534183515366,3.6015378474126187,0.005658500000000001,0.025365833333333337,0.0007316666666666666
21,0,0.2511560673943168,1.1601036559965958,0.00614575,0.02563652777777778,0.0012730555555555555
22,0,0.235496766750548,1.6062888093814727,0.005935499999999998,0.025519722222222218,0.0010394444444444442
23,0,0.24845901066468654,2.1979575347141096,0.00565175,0.02536208333333333,0.0007241666666666666
24,0,0.2527154738519457,2.517394110150398,0.005931500000000001,0.025517500000000005,0.0010350000000000001
25,0,0.24875082715774627,1.3101234647954345,0.00559725,0.025331805555555552,0.0006636111111111111
26,0,0.23322949693714326,1.6458179220424334,0.005956750000000002,0.025531527777777778,0.0010630555555555556
27,0,0.22756049019414784,2.2016161361735334,0.005679749999999999,0.025377638888888887,0.0007552777777777781
28,0,0.221066237510815,1.3268273389795022,0.006185750000000002,0.02565874999999999,0.0013175
29,0,0.2363467012666806,2.5897137139785067,0.00558075,0.025322638888888888,0.0006452777777777777
30,0,0.23424280816784443,1.2023051493486783,0.006341250000000001,0.02574513888888889,0.0014902777777777779
31,0,0.21321626497173565,2.1718194809157376,0.005653499999999999,0.02536305555555556,0.0007261111111111109
32,0,0.20817999020396377,1.9210268062960574,0.005731999999999999,0.02540666666666666,0.0008133333333333332
33,0,0.20369222191920197,3.167315124584611,0.00567125,0.02537291666666667,0.0007458333333333335
34,0,0.2203389413146506,2.3257825386714024,0.00560775,0.025337638888888892,0.0006752777777777779
35,0,0.2255754178081407,3.486356284477908,0.00529875,0.02516597222222222,0.00033194444444444433
36,0,0.22801494115838428,1.3448574924013417,0.00605875,0.02558819444444444,0.001176388888888889
37,0,0.2044832555600297,1.0257564536970896,0.006496,0.025831111111111103,0.0016622222222222223
38,0,0.19757304751431728,1.1930803575713165,0.00670725,0.02594847222222222,0.0018969444444444442
39,0,0.20108463236956595,1.2216598861308614,0.006196,0.02566444444444444,0.0013288888888888886
40,0,0.2004062870138296,1.5166162076611425,0.00599625,0.025553472222222217,0.0011069444444444445
41,0,0.19167010728203604,1.1054709473802784,0.006356500000000001,0.02575361111111111,0.0015072222222222219
42,0,0.21553650689626194,1.9237949254064801,0.0056515,0.02536194444444444,0.0007238888888888887
43,0,0.1990938602493261,1.193826994261924,0.0058720000000000005,0.02548444444444444,0.0009688888888888891
44,0,0.18404301877254697,1.1100972855888356,0.00654825,0.025860138888888884,0.0017202777777777778
45,0,0.19848485022373272,1.596855334631956,0.006314749999999999,0.025730416666666662,0.0014608333333333335
46,0,0.19860034494144568,0.9763926069258124,0.0069035,0.026057500000000004,0.002115
47,0,0.19635667182729957,0.9981687883055136,0.006379750000000001,0.025766527777777777,0.0015330555555555555
48,0,0.172629346402322,2.5747192029778367,0.006395999999999999,0.02577555555555556,0.0015511111111111114
49,0,0.18763402710642185,1.54476192268976,0.006268750000000001,0.02570486111111111,0.0014097222222222224
50,0,0.17541596575324364,0.5221437129245443,0.007257000000000001,0.0262538888888889,0.0025077777777777776
51,0,0.1774074395854659,0.6018777790912397,0.006849750000000002,0.02602763888888889,0.0020552777777777774
52,0,0.17513084168312712,0.8344484571666474,0.00585325,0.02547402777777778,0.0009480555555555555
53,0,0.17202294255888406,1.2541891649308479,0.006878749999999999,0.026043749999999997,0.0020875
54,0,0.1803241976328572,1.0618912403940395,0.006489999999999998,0.025827777777777772,0.0016555555555555553
