round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,1.3041224887967109,0.23362565904665908,0.018707999999999995,0.054837777777777784,0.009675555555555555
2,0,1.2704594593122605,0.23755240385699422,0.019424000000000004,0.05523555555555555,0.010471111111111112
3,0,1.3530053213238715,0.23256882000880638,0.016972,0.05387333333333333,0.007746666666666666
4,0,1.1511313633620741,0.24145174674167752,0.020318,0.055732222222222225,0.011464444444444447
5,0,1.1653582138195635,0.24507264886692068,0.020935000000000002,0.056075,0.012150000000000001
6,0,1.2471988908573983,0.24599576492977748,0.018168999999999998,0.05453833333333334,0.009076666666666667
7,0,1.1207329620793463,0.23951893928703988,0.02172,0.05651111111111111,0.013022222222222223
8,0,1.2428523313812914,0.2542319577438816,0.018647,0.05480388888888889,0.009607777777777776
9,0,1.050251444503665,0.259868313795442,0.021849,0.056582777777777774,0.013165555555555555
10,0,1.1069983392208813,0.2571745594899366,0.021395,0.05633055555555555,0.012661111111111113
11,0,1.1218042051978407,0.2512274037500855,0.020487000000000002,0.05582611111111111,0.011652222222222222
12,0,1.0228224873729048,0.2658962697967602,0.022273,0.056818333333333346,0.013636666666666667
13,0,1.1777863281406462,0.2696095948462274,0.018134,0.05451888888888888,0.009037777777777778
14,0,0.9949683147482574,0.26510718475481504,0.022583,0.056990555555555544,0.013981111111111114
15,0,1.1151351977884771,0.25537691084442626,0.020666999999999998,0.05592611111111111,0.011852222222222222
16,0,1.1284860808961095,0.292947108441857,0.019581,0.055322777777777776,0.010645555555555556
17,0,1.006701825931668,0.25779008569990747,0.020331000000000002,0.05573944444444444,0.01147888888888889
18,0,0.9834757650271058,0.28974712322472007,0.020387999999999996,0.055771111111111105,0.011542222222222221
19,0,0.9244361413270236,0.2620954535569355,0.021768000000000003,0.05653777777777778,0.013075555555555557
20,0,1.0185216692835093,0.2760200757737372,0.02051,0.055838888888888896,0.011677777777777777
21,0,0.9245598800107837,0.25943349009106875,0.022959,0.05719944444444445,0.014398888888888886
22,0,0.8927642984502017,0.2705220120651707,0.021327,0.05629277777777777,0.012585555555555555
23,0,0.9633768679574134,0.2875916659376424,0.021903,0.056612777777777776,0.013225555555555551
24,0,1.0331555801443755,0.2639043829699231,0.020800999999999997,0.05600055555555555,0.012001111111111113
25,0,0.8014956020936369,0.28326071639729156,0.024553,0.058085,0.01617
26,0,0.9350945257395505,0.29488633496746136,0.021558,0.05642111111111111,0.012842222222222222
27,0,0.8408319513872267,0.27690998614214035,0.022893000000000004,0.05716277777777777,0.014325555555555555
28,0,0.7827617622353136,0.3115299566763981,0.023214000000000002,0.05734111111111111,0.014682222222222225
29,0,0.8168191899359227,0.2869461599656731,0.021835,0.05657500000000001,0.01315
30,0,0.8027603111416102,0.32282649594507407,0.021625,0.056458333333333346,0.012916666666666665
31,0,0.8416864003799857,0.31152548242526445,0.021602000000000003,0.05644555555555556,0.012891111111111112
32,0,0.8520600664801897,0.26611798452723556,0.022406,0.05689222222222223,0.013784444444444441
33,0,0.8583393457531929,0.2838076462639365,0.021448000000000002,0.05636,0.012719999999999999
34,0,0.7236304234154523,0.31323270235092016,0.022142000000000002,0.05674555555555555,0.01349111111111111
35,0,0.7860016951337456,0.26312905026089617,0.023909000000000003,0.05772722222222222,0.015454444444444446
36,0,0.7516882596351208,0.2777816674739692,0.024671000000000005,0.05815055555555555,0.01630111111111111
37,0,0.7687271693348884,0.2813872457385822,0.022809999999999997,0.05711666666666667,0.014233333333333334
38,0,0.7597961964271963,0.32279888241154364,0.022521,0.05695611111111111,0.01391222222222222
39,0,0.719443674813956,0.2588676102222151,0.023804,0.057668888888888895,0.015337777777777778
40,0,0.708872880898416,0.30393721679972996,0.023586000000000003,0.057547777777777774,0.015095555555555553
41,0,0.7074599655717612,0.2739977205255229,0.023693,0.05760722222222222,0.015214444444444444
42,0,0.8354762639105321,0.25918394164674596,0.023280000000000002,0.057377777777777784,0.014755555555555555
43,0,0.7717035448178649,0.3315252473627686,0.021241,0.05624500000000001,0.012490000000000001
44,0,0.7194643727317452,0.288819365759564,0.023927000000000004,0.05773722222222222,0.015474444444444443
45,0,0.7389825278520583,0.31122344848456657,0.023162,0.05731222222222223,0.014624444444444445
46,0,0.691391838490963,0.29962149039954894,0.023135,0.05729722222222222,0.014594444444444443
47,0,0.6349484020937234,0.2762447505847664,0.024491999999999996,0.05805111111111111,0.016102222222222223
48,0,0.593752670828253,0.3289205841805525,0.024686999999999997,0.05815944444444443,0.016318888888888893
49,0,0.651392440199852,0.27932932455068943,0.024501000000000002,0.05805611111111111,0.016112222222222222
50,0,0.6882946494035422,0.30862137714009374,0.023003999999999997,0.05722444444444445,0.01444888888888889
51,0,0.6678963044844568,0.2939103616574767,0.024569000000000004,0.05809388888888889,0.016187777777777777
52,0,0.6258978631719947,0.2862448914567376,0.024023000000000003,0.05779055555555555,0.01558111111111111
53,0,0.552877451647073,0.2830911664370519,0.025288000000000005,0.05849333333333333,0.016986666666666667
54,0,0.5459570043813438,0.33148306222478297,0.025880000000000004,0.05882222222222222,0.017644444444444445
55,0,0.5685836076084525,0.28872017116303655,0.025091000000000002,0.0583838888888889,0.016767777777777777
56,0,0.5516613756027071,0.31296255089674785,0.023766000000000002,0.057647777777777784,0.015295555555555557
57,0,0.6395143641624599,0.30119697867685064,0.023701,0.05761166666666666,0.015223333333333335
58,0,0.5716276073362678,0.3162989750485511,0.023847,0.05769277777777777,0.015385555555555555
59,0,0.593463530614972,0.28947311540318144,0.024867,0.05825944444444444,0.01651888888888889
60,0,0.5921426711417735,0.29695283746263784,0.023943,0.05774611111111111,0.015492222222222221
61,0,0.5916461616568267,0.38197908427305277,0.023449,0.05747166666666668,0.014943333333333336
62,0,0.5710293045826257,0.366781921204488,0.025239,0.05846611111111112,0.016932222222222224
63,0,0.5274373829178512,0.3204575565362432,0.02658599999999999,0.059214444444444445,0.01842888888888889
64,0,0.6210278237983584,0.36090260681832675,0.023517000000000003,0.057509444444444446,0.015018888888888887
65,0,0.5948784355539828,0.33925440640206544,0.022598,0.05699888888888889,0.013997777777777776
66,0,0.5101718806102872,0.3695582549587177,0.025842999999999998,0.05880166666666666,0.017603333333333335
67,0,0.5549475935380906,0.3951638185977936,0.022598,0.05699888888888889,0.013997777777777779
68,0,0.5709119295235723,0.3994544536444791,0.023533,0.05751833333333334,0.015036666666666667
69,0,0.5149938739370555,0.36132124566728147,0.023525,0.057513888888888885,0.015027777777777775
