round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,1.4697178250551224,0.21639588991547845,0.022602000000000004,0.057001111111111114,0.014002222222222221
2,0,1.5123484206944702,0.2185637426224484,0.021768000000000003,0.05653777777777778,0.013075555555555557
3,0,1.4584440872818232,0.22055079480645,0.021499,0.05638833333333333,0.012776666666666664
4,0,1.4911501079797747,0.2242373071430595,0.020928,0.05607111111111111,0.012142222222222221
5,0,1.4135817900300025,0.2357795354363265,0.020949999999999996,0.05608333333333333,0.012166666666666668
6,0,1.2848454697057605,0.2220506439694933,0.025336000000000004,0.05852,0.01704
7,0,1.2952929490059613,0.22660596289452473,0.024322,0.057956666666666656,0.01591333333333333
8,0,1.4322049818187952,0.21925354102614575,0.023633,0.05757388888888889,0.015147777777777777
9,0,1.2758415446802973,0.2428556138390948,0.024203000000000002,0.057890555555555556,0.015781111111111114
10,0,1.2485288482904435,0.23255930151149723,0.025203000000000003,0.05844611111111112,0.01689222222222222
11,0,1.0733601089194416,0.2187254322030742,0.028564,0.06031333333333333,0.020626666666666668
12,0,1.209885376431048,0.22086101987559323,0.024943,0.058301666666666675,0.016603333333333338
13,0,1.2279042083397504,0.24478876604396066,0.024543999999999996,0.05808,0.01616
14,0,1.0998477779701352,0.23335334793777224,0.027374,0.05965222222222222,0.019304444444444444
15,0,1.2163359589502216,0.22408043583487247,0.026068,0.05892666666666666,0.017853333333333332
16,0,1.0449732244014742,0.23363387048624124,0.026879999999999998,0.05937777777777777,0.018755555555555553
17,0,1.1183866848051545,0.23900925879265852,0.027686,0.05982555555555556,0.019651111111111112
18,0,1.1037958521023392,0.22624383822368208,0.027866999999999996,0.059926111111111104,0.019852222222222222
19,0,0.9936424273997545,0.23856576253654094,0.028181,0.060100555555555546,0.020201111111111107
20,0,0.9862501692399382,0.23887584804729292,0.026237,0.059020555555555555,0.018041111111111112
21,0,1.0666679357364772,0.23529384660113392,0.027798,0.05988777777777778,0.019775555555555557
22,0,0.9567607131227852,0.23063965472446127,0.029975,0.061097222222222226,0.02219444444444444
23,0,1.0775000523030758,0.22859810667432798,0.028034999999999997,0.060019444444444445,0.02003888888888889
24,0,0.9588776677846909,0.22697019070576707,0.030142000000000002,0.06119,0.022379999999999994
25,0,0.9133109239116312,0.22520299049699383,0.03114200000000001,0.06174555555555557,0.02349111111111111
26,0,0.9006028415262698,0.23420274230325294,0.03133899999999999,0.06185500000000001,0.023710000000000002
27,0,0.7621690782904624,0.23213894476556476,0.03199500000000001,0.06221944444444445,0.024438888888888892
28,0,1.047463387530297,0.2498902958517621,0.025385,0.058547222222222216,0.017094444444444447
29,0,1.0340630981139838,0.22695704375103026,0.029183999999999998,0.060657777777777776,0.021315555555555553
30,0,0.8617209011502565,0.2222340643709632,0.031083000000000006,0.06171277777777778,0.023425555555555557
31,0,0.8951603690534832,0.2522662919569926,0.02984,0.06102222222222222,0.02204444444444444
32,0,0.8162158173322677,0.23156595914986483,0.03087,0.06159444444444444,0.02318888888888889
33,0,0.8175172108784317,0.26523470940863253,0.028837,0.06046500000000001,0.020929999999999997
34,0,0.8472173044458031,0.22458375066708608,0.032448,0.06247111111111111,0.02494222222222222
35,0,0.7685071997530758,0.25532419901744574,0.033051,0.06280611111111109,0.025612222222222224
