round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
1,0,1.2989625639840958,0.24022834039797444,0.014763000000000002,0.052646111111111116,0.0052922222222222225
2,0,1.2900713336840275,0.2412318697249054,0.016101999999999998,0.05338999999999999,0.00678
3,0,1.2713031025975943,0.2468908206976143,0.015784,0.053213333333333335,0.006426666666666666
4,0,1.162820816487074,0.23981431282249988,0.017993000000000002,0.05444055555555555,0.00888111111111111
5,0,1.2188259495049716,0.2548024905259442,0.015398000000000004,0.05299888888888889,0.005997777777777778
6,0,1.1505822588875891,0.2635480266467781,0.015955,0.053308333333333326,0.006616666666666668
7,0,1.091970434319228,0.25412940657062894,0.016933,0.053851666666666666,0.007703333333333333
8,0,1.0728194258362054,0.2692390049946536,0.016654,0.053696666666666656,0.0073933333333333325
9,0,1.0291226745955646,0.27333052281361475,0.018507000000000003,0.05472611111111111,0.009452222222222223
10,0,1.0731517769210042,0.28114029139470137,0.016311,0.05350611111111112,0.007012222222222223
11,0,1.108711412101984,0.25617904067798786,0.017078,0.053932222222222215,0.007864444444444443
12,0,1.0200763828307389,0.26333166378318884,0.018186,0.05454777777777777,0.009095555555555555
13,0,0.9337062479741871,0.2858324454088879,0.017447999999999998,0.05413777777777777,0.008275555555555555
14,0,1.0098876908794046,0.2925720435039253,0.017723,0.05429055555555555,0.008581111111111112
15,0,0.882011101860553,0.2889199994475978,0.017592000000000003,0.05421777777777777,0.008435555555555554
16,0,0.8824248428083956,0.2859019015700954,0.019725,0.05540277777777778,0.010805555555555554
17,0,0.9382565884292126,0.2873258168454383,0.01837,0.05465,0.0093
18,0,0.9708871308900416,0.25710694874927487,0.018302999999999996,0.054612777777777774,0.009225555555555556
19,0,0.9000083409436048,0.29934087033484386,0.018319000000000002,0.054621666666666666,0.009243333333333334
20,0,0.8087773759849369,0.2810639720661625,0.018951000000000003,0.05497277777777778,0.009945555555555556
21,0,0.9056703956983982,0.26669683494385643,0.019603000000000002,0.05533500000000001,0.010670000000000002
22,0,0.8383724664151668,0.2728921516989447,0.019261,0.055144999999999986,0.010289999999999999
23,0,0.8310770215839147,0.27855080732114756,0.018812000000000002,0.05489555555555555,0.009791111111111112
24,0,0.9280260814540087,0.28576263405714825,0.017398,0.054110000000000005,0.008219999999999998
25,0,0.8072763914708048,0.28909414149393703,0.019192999999999998,0.05510722222222222,0.010214444444444444
26,0,0.76994183011353,0.2771182525081999,0.018309,0.05461611111111111,0.009232222222222223
27,0,0.730584545461461,0.26821227170859174,0.019622999999999998,0.05534611111111112,0.010692222222222221
28,0,0.8158765198290346,0.2673210230298862,0.019604000000000003,0.05533555555555556,0.010671111111111112
29,0,0.718455307353288,0.2968405508843197,0.017979000000000002,0.05443277777777776,0.008865555555555555
30,0,0.6681960784271359,0.2647131065426359,0.02096,0.05608888888888889,0.012177777777777777
31,0,0.8263798875547945,0.29443624460773105,0.018259,0.05458833333333333,0.009176666666666668
32,0,0.6384104160964489,0.2916883504466646,0.020613,0.05589611111111111,0.011792222222222223
33,0,0.7079627127666026,0.29787496257739465,0.020187999999999998,0.05566,0.01132
34,0,0.6849668921623379,0.2944829285828171,0.018221999999999995,0.05456777777777777,0.009135555555555555
35,0,0.6371927194483579,0.28765043836490356,0.020248,0.05569333333333334,0.011386666666666666
36,0,0.6901065272465348,0.28358024096792667,0.020925000000000003,0.056069444444444436,0.01213888888888889
37,0,0.5657590437494219,0.27968435087781046,0.021553,0.05641833333333333,0.012836666666666666
38,0,0.62768064330332,0.273706937815733,0.021283000000000003,0.05626833333333333,0.012536666666666668
39,0,0.647267988231033,0.318706810884415,0.019829999999999997,0.055461111111111114,0.010922222222222222
40,0,0.6120712303370237,0.28261891745457984,0.021518,0.0563988888888889,0.01279777777777778
41,0,0.735642008781433,0.2726883927272383,0.019147,0.055081666666666675,0.010163333333333332
42,0,0.5314204889256507,0.29076365784475,0.022949999999999998,0.05719444444444444,0.01438888888888889
43,0,0.5638836910389364,0.2993813565050721,0.021047,0.05613722222222221,0.012274444444444444
44,0,0.6186875958926976,0.2924402906636524,0.019827,0.05545944444444445,0.010918888888888886
45,0,0.5673137160111218,0.2823889239654419,0.021433999999999998,0.05635222222222221,0.012704444444444445
46,0,0.6075036651454866,0.2954818392483292,0.020133,0.05562944444444444,0.01125888888888889
47,0,0.6345803314633668,0.3036235626184257,0.020982000000000004,0.056101111111111115,0.012202222222222222
48,0,0.5739575291518122,0.34875678281875166,0.020012000000000002,0.05556222222222222,0.011124444444444445
49,0,0.5376054885983467,0.2943968340697562,0.020864,0.05603555555555555,0.012071111111111112
50,0,0.7263314952049404,0.3290773519285165,0.018948,0.0549711111111111,0.009942222222222224
51,0,0.5541722339950501,0.2695786201498311,0.022523000000000005,0.05695722222222223,0.013914444444444446
52,0,0.5606294429069385,0.279305700572433,0.021803,0.056557222222222224,0.013114444444444446
53,0,0.5492386094760151,0.30620887442758893,0.020269999999999996,0.055705555555555564,0.011411111111111111
54,0,0.585059413034469,0.3217158831608523,0.01889,0.05493888888888889,0.009877777777777777
55,0,0.47647273922339084,0.315189507569477,0.021081000000000003,0.05615611111111111,0.012312222222222221
56,0,0.5210823294892907,0.27975467694033485,0.021475,0.056374999999999995,0.012750000000000001
57,0,0.5107717103417962,0.3278824379641539,0.021013,0.05611833333333334,0.012236666666666667
58,0,0.561332013355568,0.331421341022868,0.019762000000000002,0.05542333333333334,0.010846666666666668
59,0,0.6853612939175218,0.2766628783903304,0.020133,0.05562944444444444,0.01125888888888889
60,0,0.5540309716202318,0.3105627333662313,0.019019,0.05501055555555555,0.010021111111111109
61,0,0.4990957859624177,0.3185687099900215,0.020748000000000003,0.05597111111111112,0.01194222222222222
62,0,0.632628122465685,0.325216850649779,0.019805,0.055447222222222224,0.010894444444444444
63,0,0.4824033863376826,0.3208902865230657,0.019745000000000002,0.05541388888888889,0.010827777777777776
64,0,0.5805883462075143,0.3497871565742858,0.018679,0.05482166666666667,0.009643333333333334
65,0,0.4510582113824785,0.29433987452725696,0.021750000000000002,0.05652777777777779,0.013055555555555556
66,0,0.48949772088788446,0.2941367288835489,0.020804999999999997,0.056002777777777776,0.012005555555555554
67,0,0.48923154274467373,0.308259072744163,0.020525999999999996,0.05584777777777779,0.011695555555555555
68,0,0.43324549284763625,0.34028719205765207,0.020004,0.05555777777777778,0.011115555555555554
69,0,0.530208737142384,0.3013125400178751,0.019682,0.05537888888888889,0.010757777777777778
70,0,0.45459672509692606,0.3229278582144695,0.020059,0.05558833333333334,0.011176666666666665
71,0,0.4901120964996516,0.31005976903970073,0.021656,0.05647555555555557,0.012951111111111108
72,0,0.4205655605299398,0.3145256207627096,0.021943999999999998,0.056635555555555536,0.013271111111111112
73,0,0.45348075511399655,0.30452867596772065,0.020934,0.05607444444444445,0.01214888888888889
74,0,0.46248084911145276,0.34125082237705306,0.019389999999999998,0.05521666666666666,0.010433333333333333
75,0,0.4342942930152639,0.3846238594677797,0.020013,0.05556277777777778,0.011125555555555559
76,0,0.45541911297477783,0.3719178351627034,0.020333999999999998,0.055741111111111116,0.011482222222222224
77,0,0.49199001484550536,0.33358022032270007,0.021351000000000002,0.05630611111111111,0.012612222222222223
78,0,0.37990098543930795,0.36430656243281756,0.020368999999999998,0.05576055555555557,0.01152111111111111
79,0,0.40863529371097684,0.34706179688690575,0.020326,0.05573666666666666,0.011473333333333332
80,0,0.447168644410558,0.31450277427199536,0.021036000000000003,0.05613111111111111,0.012262222222222223
81,0,0.42372504671104244,0.32165088609525355,0.020762,0.05597888888888888,0.011957777777777776
82,0,0.435236629168503,0.3169958763669251,0.019997000000000004,0.05555388888888889,0.011107777777777775
83,0,0.38382026769686495,0.3195522353983229,0.021151,0.056194999999999995,0.012389999999999998
84,0,0.46589478659443556,0.31034388156453513,0.021088000000000003,0.05616,0.012320000000000001
85,0,0.35989867763593797,0.4168407545120093,0.021038,0.05613222222222223,0.012264444444444444
86,0,0.3697732403641566,0.3400627237216683,0.019758,0.05542111111111112,0.010842222222222222
87,0,0.39768825226696214,0.3222035321915985,0.020017,0.055564999999999996,0.01113
88,0,0.3612353506498039,0.3538704866360707,0.021731999999999994,0.05651777777777778,0.013035555555555555
89,0,0.3781610979791731,0.4646400825536935,0.020339999999999997,0.055744444444444444,0.011488888888888889
90,0,0.3363146458379925,0.31739942171771063,0.022397,0.056887222222222235,0.013774444444444442
91,0,0.3650131011195481,0.31983165889788584,0.021858,0.05658777777777777,0.013175555555555557
92,0,0.3721607008110731,0.44553631418070216,0.020918,0.056065555555555556,0.01213111111111111
93,0,0.39301605761982505,0.3615701602294946,0.020610999999999997,0.05589499999999999,0.01179
94,0,0.3304786631185561,0.337615065126662,0.021814000000000007,0.05656333333333332,0.013126666666666665
95,0,0.37066925945691764,0.3434483047807293,0.02085,0.056027777777777774,0.012055555555555557
96,0,0.3804997206572443,0.34828161575991634,0.020565999999999994,0.055869999999999996,0.011739999999999999
97,0,0.41936961692757907,0.33731019184088257,0.019680000000000003,0.05537777777777778,0.010755555555555556
98,0,0.48052691068500286,0.3164660087664416,0.020331000000000002,0.05573944444444445,0.011478888888888887
99,0,0.36749952169135214,0.3735258301124451,0.021284,0.0562688888888889,0.012537777777777778
100,0,0.3433752392791211,0.38810613758245094,0.019819,0.055455,0.01091
101,0,0.31049482545349744,0.28141481621250225,0.024129000000000005,0.05784944444444445,0.01569888888888889
102,0,0.37297954585403204,0.34735640416479413,0.020164999999999995,0.055647222222222216,0.011294444444444444
103,0,0.32985813124570995,0.33698496923325166,0.021073,0.05615166666666667,0.012303333333333333
104,0,0.33060732611920685,0.3516997031117701,0.022808000000000002,0.05711555555555555,0.014231111111111111
105,0,0.349714263342321,0.33115585239070233,0.020263999999999997,0.05570222222222221,0.011404444444444443
