round,average weight differences,train losses,test losses,test accuracies,average AUCs,Kappas
77,0,0.036846625392463465,2.8319843301347865,0.1365,0.5202777777777777,0.04055555555555556
78,0,0.03596737698138895,2.5152588984009565,0.118,0.51,0.02
79,0,0.03554147358610862,2.531508251360268,0.1322,0.5178888888888888,0.0357777777777778
80,0,0.0317543462508911,2.7470731067050034,0.1456,0.5253333333333334,0.050666666666666665
81,0,0.03665181239068261,2.8848262956947277,0.1,0.5,0.0
82,0,0.03258916242106352,2.730245095149727,0.1446,0.5247777777777778,0.049555555555555554
83,0,0.036154891797414164,2.846524042688358,0.1462,0.5256666666666667,0.051333333333333335
84,0,0.03443281168532848,3.7246124167351207,0.1,0.5,0.0
85,0,0.04094292806978046,2.655100324351317,0.1157,0.5087222222222223,0.017444444444444436
86,0,0.0396171488579057,3.01483055892264,0.1063,0.5035,0.007
87,0,0.04005089590303214,3.023539110353798,0.1,0.5,0.0
88,0,0.03765961415370839,3.199048283753122,0.1,0.5,0.0
89,0,0.04867636147107988,2.685718382999396,0.1,0.5,1.5419764230904953e-17
90,0,0.03198528657285351,2.4681362817241888,0.1001,0.5000555555555556,0.00011111111111111429
91,0,0.03226998630487287,2.6518312563562088,0.149,0.5272222222222223,0.05444444444444445
92,0,0.03982728098559164,3.255902536355766,0.1,0.5,0.0
93,0,0.05070913876359555,2.9054036596018795,0.1,0.5,0.0
94,0,0.03764859019494906,2.989749012479357,0.1,0.5,0.0
95,0,0.044044675706027187,3.57143127386737,0.1,0.5000000000000001,1.5419764230904953e-17
96,0,0.03890165564891504,3.0236025965137845,0.1054,0.503,0.006000000000000002
97,0,0.04249338588124374,3.050641788798533,0.1,0.5,0.0
98,0,0.032875512543032524,3.7697184845140783,0.1,0.5,0.0
99,0,0.06334331895115611,2.8196721942561447,0.1003,0.5001666666666666,0.00033333333333332747
100,0,0.03952051366853994,2.9891527898752006,0.1,0.5,0.0
101,0,0.030575846185383854,2.5536905732124473,0.1118,0.5065555555555555,0.013111111111111101
102,0,0.03883025664377783,2.4757100503156138,0.1372,0.5206666666666666,0.04133333333333331
103,0,0.030514865977602314,2.52756470479783,0.1336,0.5186666666666666,0.03733333333333332
104,0,0.03376744605344356,2.5424048627258107,0.1434,0.5241111111111111,0.048222222222222215
105,0,0.030253881573689793,2.7287226072542228,0.149,0.5272222222222223,0.05444444444444445
106,0,0.028507179972575618,2.930225841558663,0.1,0.5,0.0
107,0,0.044211917103384624,2.4896221138109826,0.1551,0.5306111111111111,0.06122222222222222
108,0,0.032784678230054855,2.8580174795381583,0.1008,0.5004444444444445,0.0008888888888888989
109,0,0.04975659230782185,4.026512196109553,0.1089,0.5049444444444444,0.009888888888888895
110,0,0.04446015409463143,3.6520146685800734,0.1,0.5,0.0
111,0,0.06021080074191559,2.5126581267946086,0.1435,0.5241666666666667,0.04833333333333331
112,0,0.03448675861727679,2.395875976343823,0.1485,0.5269444444444444,0.053888888888888875
113,0,0.028947639835569132,2.5691935590877653,0.1203,0.5112777777777777,0.022555555555555554
114,0,0.03445837238235981,2.468224892950362,0.1217,0.5120555555555556,0.024111111111111107
115,0,0.03242402195272007,2.4240276692019904,0.1291,0.5161666666666667,0.03233333333333332
116,0,0.03185988978220848,2.350817467756332,0.1581,0.5322777777777778,0.06455555555555553
117,0,0.031023398146953696,2.6300212137258736,0.1205,0.5113888888888889,0.02277777777777777
118,0,0.036238147727654,2.6406921064777737,0.1,0.5,1.5419764230904953e-17
119,0,0.03462938624892559,2.6762770740849198,0.1631,0.5350555555555555,0.07011111111111111
120,0,0.03245509590768052,2.6579065748081088,0.1946,0.5525555555555556,0.1051111111111111
121,0,0.03428753853706439,2.7950213456609445,0.1274,0.5152222222222222,0.03044444444444445
122,0,0.0370485248692421,2.862892518377608,0.1504,0.528,0.056000000000000015
123,0,0.03519409281350818,2.624847872242047,0.137,0.5205555555555555,0.04111111111111112
124,0,0.034988330146879895,2.2990779223715423,0.1151,0.508388888888889,0.016777777777777763
125,0,0.03228512954796316,2.7933211311413224,0.1207,0.5115000000000001,0.022999999999999996
126,0,0.04041352566102432,2.8901580670836626,0.1296,0.5164444444444445,0.03288888888888888
127,0,0.040707768327374654,2.670740744110885,0.1002,0.5001111111111112,0.00022222222222221315
128,0,0.034132823878062477,2.4367349451514566,0.1102,0.5056666666666667,0.011333333333333334
129,0,0.03036967538097087,2.5264879943458896,0.1483,0.5268333333333334,0.05366666666666666
130,0,0.03156684066327216,2.427028358362283,0.1405,0.5225,0.045000000000000026
131,0,0.031016000899708157,3.451634085102446,0.1,0.5,0.0
132,0,0.04135784499947477,3.238805099657387,0.1686,0.5381111111111111,0.07622222222222223
133,0,0.04011183296668604,2.5645785620258112,0.1579,0.5321666666666667,0.06433333333333334
134,0,0.03715177435213264,2.4645931948522093,0.1615,0.5341666666666667,0.06833333333333333
135,0,0.028482549709915476,3.6624740612734654,0.1202,0.5112222222222222,0.02244444444444444
136,0,0.05203702214435908,2.467432858837638,0.1659,0.5366111111111111,0.0732222222222222
137,0,0.03836427389869641,2.6837604015496126,0.1041,0.5022777777777778,0.004555555555555563
138,0,0.0404618561706593,2.50099923352527,0.1653,0.5362777777777777,0.07255555555555555
139,0,0.02721452238220081,2.565851771907442,0.1313,0.5173888888888889,0.03477777777777779
140,0,0.04375303520275338,2.50670693482563,0.1215,0.5119444444444445,0.02388888888888888
141,0,0.027558602903773134,3.5288347848661386,0.1,0.5,0.0
142,0,0.05428361175727332,2.663280575898043,0.1793,0.5440555555555555,0.08811111111111108
143,0,0.030435993795326792,2.8869776330935726,0.1,0.5,1.5419764230904953e-17
144,0,0.03249034025269793,2.877589257659426,0.1648,0.5359999999999999,0.072
145,0,0.04474140877529863,2.628515639882179,0.107,0.5038888888888888,0.007777777777777769
146,0,0.033440078720959714,3.305137821063874,0.1,0.5,0.0
147,0,0.04879372629038698,3.0331792618818345,0.111,0.5061111111111111,0.012222222222222233
148,0,0.04184907523005677,2.5543677913155527,0.1406,0.5225555555555557,0.04511111111111112
149,0,0.031784599635575436,2.5704578609223576,0.1588,0.5326666666666666,0.06533333333333333
150,0,0.036799187564793105,2.2743856177967823,0.1305,0.5169444444444444,0.033888888888888885
151,0,0.02598761770848796,3.6744486814851216,0.1081,0.5045,0.008999999999999996
152,0,0.053490672527623254,2.533217603233969,0.1678,0.5376666666666667,0.07533333333333335
153,0,0.03355627140106663,2.589462204343954,0.1615,0.5341666666666667,0.06833333333333333
154,0,0.03705007621683763,3.260481852634697,0.1,0.5,0.0
155,0,0.037952106601042035,2.5350030926382465,0.1453,0.5251666666666666,0.05033333333333334
156,0,0.04049521558314154,2.7869069196616008,0.1288,0.516,0.031999999999999994
157,0,0.03471522636456938,2.640415340472179,0.165,0.5361111111111111,0.07222222222222223
158,0,0.03798221723278402,2.3324878489135936,0.1824,0.5457777777777777,0.09155555555555556
159,0,0.028707138800891697,2.6858911089077115,0.1453,0.5251666666666667,0.05033333333333334
160,0,0.04016262779645331,2.807308597929159,0.1554,0.5307777777777778,0.06155555555555556
161,0,0.03863792205687787,2.5846904220095106,0.1017,0.5009444444444444,0.0018888888888888814
162,0,0.03529501840872399,2.789129292129711,0.1735,0.5408333333333333,0.08166666666666665
163,0,0.04203868836317269,2.6770474849992496,0.1056,0.5031111111111111,0.006222222222222215
164,0,0.03791970661681261,2.4895962818413024,0.1858,0.5476666666666666,0.09533333333333331
165,0,0.03857559142939863,2.6477321318000744,0.1244,0.5135555555555555,0.0271111111111111
166,0,0.03843939957609109,2.7536679483523034,0.1016,0.5008888888888888,0.0017777777777777824
167,0,0.03937332694735233,2.5646183095919857,0.1757,0.5420555555555555,0.08411111111111111
168,0,0.04000589783237955,2.2736684759711006,0.1419,0.5232777777777777,0.046555555555555565
169,0,0.03123675389531854,2.4222343180589614,0.1423,0.5235000000000001,0.047
170,0,0.03467417015726824,2.6191795874553123,0.1,0.4999999999999999,1.5419764230904953e-17
171,0,0.03577039969281032,3.5244343630067863,0.1004,0.5002222222222222,0.00044444444444444176
172,0,0.044403518299841384,2.652330855655063,0.1401,0.5222777777777777,0.044555555555555564
173,0,0.03410427578313829,2.6140654026323062,0.1045,0.5025,0.0050000000000000044
174,0,0.03676988042556331,2.9739284348335997,0.149,0.5272222222222223,0.05444444444444443
175,0,0.044798416912090036,2.497973867282746,0.1574,0.5318888888888889,0.06377777777777778
176,0,0.03571943560975342,2.8540568458046884,0.1295,0.5163888888888889,0.032777777777777774
177,0,0.04197364167033811,2.488571075876807,0.1261,0.5145000000000001,0.02899999999999998
178,0,0.02803642486625904,2.368270877060617,0.1828,0.546,0.092
179,0,0.04026975215758284,2.312228798106977,0.1736,0.540888888888889,0.0817777777777778
180,0,0.02974577553526615,2.626828064584428,0.1805,0.5447222222222222,0.08944444444444445
181,0,0.03615722714948789,2.544120059651174,0.1219,0.5121666666666667,0.02433333333333332
182,0,0.03203371481235081,2.5438254517354784,0.1844,0.546888888888889,0.09377777777777778
183,0,0.03280477162181341,2.395814266933757,0.1641,0.5356111111111111,0.07122222222222223
184,0,0.030921442353683236,2.1940466142763757,0.1763,0.5423888888888888,0.08477777777777779
185,0,0.028665416031035416,2.680329787503382,0.1315,0.5175,0.034999999999999996
186,0,0.03405889373490936,2.5984750310326836,0.1698,0.5387777777777778,0.07755555555555557
187,0,0.03252067130790238,2.2668287959068443,0.197,0.5538888888888888,0.10777777777777778
188,0,0.030872642683807495,2.268234184593152,0.1738,0.541,0.082
189,0,0.03145735316160426,2.244800578257081,0.1913,0.5507222222222223,0.10144444444444443
190,0,0.029097018744832892,2.2888365460049576,0.1642,0.5356666666666666,0.07133333333333335
191,0,0.029608491898852663,2.3290978176578596,0.1806,0.5447777777777778,0.08955555555555555
192,0,0.029092242186652583,2.613923696955298,0.1937,0.5520555555555555,0.10411111111111111
193,0,0.031156852558378884,2.242955818297757,0.2046,0.5581111111111111,0.11622222222222223
194,0,0.03092208896041484,2.287378655117788,0.1674,0.5374444444444444,0.07488888888888888
195,0,0.029798758729775728,2.32682831879634,0.1783,0.5435000000000001,0.08699999999999998
196,0,0.03050936912197358,2.459645584130743,0.1746,0.5414444444444444,0.08288888888888889
197,0,0.028834671617223646,2.768122039782773,0.1428,0.5237777777777778,0.04755555555555556
198,0,0.03171484305079503,2.3942038086569233,0.1702,0.5389999999999999,0.078
199,0,0.03358203465922997,2.4101144584121217,0.1857,0.547611111111111,0.09522222222222222
200,0,0.02701326946511472,2.235316443595157,0.2081,0.5600555555555555,0.12011111111111111
